CAS Number,Compound Name
1329-99-3,phellandrene (unkn.str.)
76786-83-9,"4-isopropenyl-3-methylenecyclohexene (=o-1(7),5,8-menthatriene)"
99-86-5,alpha-terpinene
99-84-3,β-terpinene
99-85-4,γ-terpinene
8013-00-1,terpinene (unkn.str.)
586-62-9,terpinolene
1461-27-4,"(+)-m-1(6),8-menthadiene"
138-86-3,limonene
5989-27-5,(4R)-(+)-limonene (=d-limonene)
5989-54-8,(4S)-(-)-limonene
5113-87-1,trans-isolimonene
586-67-4,"p-3,8-menthadiene"
499-97-8,"p-1(7),8-menthadiene"
586-68-5,"p-2,4-menthadiene"
586-63-0,"p-2,4(8)-menthadiene (=isoterpinolene)"
38738-60-2,isosylvestrene
1461-27-4,sylvestrene
5208-51-5,"cis-m-mentha-2,8-diene"
5208-52-6,"trans-m-mentha-2,8-diene"
13837-95-1,"(3R)-m-mentha-1(7),8-diene"
,menthadiene (unkn.str.)
18368-95-1,"p-1,3,8-menthatriene"
28233-65-0,"1,4,8-menthatriene"
,p-menthatriene (unkn.str.)
20307-83-9,β-sesquiphellandrene
73744-93-1,sesquiphellandrene
54324-03-7,bicyclosesquiphellandrene
54274-73-6,1-epibicyclosesquiphellandrene
514-95-4,"1,5,5-trimethyl-6-methylenecyclohexene"
515-12-8,elemane
5951-67-7,α-elemene
33880-83-0,β-elemene
515-13-9,(-)-β-elemene
13833-25-5,(+)-β-elemene
,trans-β-elemene
3242-08-8,elixene
29873-99-2,γ-elemene
20307-84-0,δ-elemene
783322-21-4,iso-β-elemene
11029-06-4,elemene (unkn.str.)
17627-44-0,α-bisabolene
29837-07-8,cis-α-bisabolene
25532-79-0,trans-α-bisabolene
4891-79-6,β-bisabolene
495-61-4,(-)-β-bisabolene => 88 percent
20377-48-4,(+)-β-bisabolene
495-62-5,γ-bisabolene
13062-00-5,cis-γ-bisabolene
53585-13-0,trans-γ-bisabolene
,bisabolene (unkn.str.)
622792-97-6,(E)-iso-γ-bisabolene
118276-89-4,β-zingiberene
495-60-3,zingiberene
,dehydroionene
644-30-4,α-curcumene
4176-17-4,(-)-ar-curcumene
4176-06-1,α-curcumene
28976-67-2,β-curcumene
28976-68-3,γ-curcumene
20016-73-3,m-camphorene
20016-72-2,p-camphorene
28387-44-2,germacrene A
15423-57-1,germacrene B
23986-74-5,germacrene D
105453-16-5,germacrene (unkn.str.)
34323-15-4,germacrene C
6753-98-6,α-humulene (=humulene)
63257-32-9,(Z)-α-humulene
116-04-1,β-humulene
26259-79-0,γ-humulene
27840-40-0,β-vetivene
20479-00-9,caryophyllane
473-55-2,pinane (=dihydropinene)
33626-25-4,trans-pinane
6876-13-7,cis-pinane
80-56-8,α-pinene
7785-70-8,(1R)-α-pinene
7785-26-4,(1S)-α-pinene
127-91-3,β-pinene
19902-08-0,(1R)-β-pinene
18172-67-3,(1S)-β-pinene
5947-71-7,"γ-pinene (=4,6,6-trimethylbicyclo[3.1.1]hept-2-ene)"
,pinene (unkn.str.)
4080-46-0,"verbenene (=pinadiene, 6,6-dimethyl-2-methylidenebicyclo[3.1.1]hept-3-ene)"
464-17-5,"bornylene (=1,7,7-trimethylbicyclo[2.2.1]hept-2-ene)"
498-66-8,2-norbornene
694-91-7,5-methylene-2-norbornene
16219-75-3,5-ethylidene-2-norbornene
529-16-8,"santene (=(1R,4S)-2,3-dimethylbicyclo[2.2.1]hept-2-ene))"
55170-90-6,2-(3-buten-2-yl)bicyclo[2.2.1]heptane
286-34-0,bicyclo[3.1.1]heptane
464-15-3,"camphane (=1,7,7-trimethylbicyclo[2.2.1]heptane)"
79-92-5,"camphene (=2,2-dimethyl-3-methylenebicyclo[2.2.1]heptane)"
5794-03-6,(1R)-(+)-camphene
5794-04-7,(1S)-(-)-camphene
24112-86-5,cyclocopacamphene
471-84-1,"α-fenchene (=7,7-dimethyl-2-methylenebicyclo[2.2.1]heptane)"
33404-67-0,β-fenchene
,fenchene (unkn.str.)
2867-05-2,alpha-thujene
3917-48-4,(1R)-(-)-α-thujene
563-34-8,(1S)-(+)-α-thujene
18767-59-4,β-thujene
,thujene (unkn.str.)
21747-99-9,β-isothujene
58319-06-5,sesquithujene
3387-41-5,sabinene
36262-09-6,"dehydrosabinene (=thuja-2,4(10)-diene)"
2009-00-9,(1R)-sabinene
10408-16-9,(1S)-cis-sabinene
,trans-sabinene
58319-04-3,sesquisabinene
62238-24-8,"1,5-dimethyl-6-methylene-spiro[2.4]heptane"
554-61-0,2-carene
4497-92-1,(+)-2-carene
554-60-9,β-carene
13466-78-9,3-carene
20296-50-8,(1R)-(-)-3-carene
498-15-7,(1S)-(+)-3-carene (=isodiprene)
,carene (unkn.str.)
29050-33-7,4(5)-carene
32531-56-9,bicycloelemene
17699-05-7,α-bergamotene
18252-46-5,cis-α-bergamotene
13474-59-4,trans-α-bergamotene
6895-56-3,β-bergamotene
15438-93-4,cis-β-bergamotene
15438-94-5,trans-β-bergamotene
286-43-1,bicyclo[5.1.0]octane
3868-64-2,2-methylbicyclo[3.3.0]octane
32273-77-1,3-methylbicyclo[3.3.0]octane
23515-88-0,(-)-α-amorphene
20085-19-2,α-amorphene (=zizanene)
6980-46-7,γ-amorphene
189165-79-5,δ-amorphene
65323-72-0,amorphene
15890-31-0,ε-bulgarene
,epibulgarene
483-73-8,cadinane
82468-90-4,α-cadinene
523-47-7,β-cadinene
39029-41-9,γ-cadinene
,cis-γ-cadinene
5957-56-2,γ2-cadinene
60305-17-1,δ-cadinene
13061-82-0,(-)- δ-cadinene
483-76-1,(+)- δ-cadinene
27542-04-7,ε-cadinene
16729-00-3,"1(6),4-cadinadiene"
246522-85-0,"cis-cadina-1(6),4-diene"
931410-54-7,"trans-1(6),4-cadinadiene"
,cadinene (unkn.str.)
29837-12-5,"1,4-cadinadiene (=cubenene)"
38758-02-0,"trans-cadina-1,4-diene"
31983-22-9,α-muurolene
153966-28-0,β-muurolene
30021-74-0,γ-muurolene
120021-96-7,δ-muurolene
25548-04-3,ε-muurolene
483-74-9,epimuurolene
69671-15-4,muurolene (unkn.str.)
157374-44-2,"cis-3,5-muuroladiene"
,"trans-3,5-muuroladiene"
157477-72-0,"cis-4(14),5-muuroladiene"
262352-87-4,"trans-4(14),5-muuroladiene"
36217-41-1,"5β,7β,10α-selina-3,11-diene"
473-13-2,"α-selinene (=5β,7α,10α-selina-3,11-diene)"
35387-23-6,epi-α-selinene
123123-37-5,7-epi-α-selinene
17066-67-0,"β-selinene (=4(14),11-selinadiene)"
515-17-3,"γ-selinene (=4(14),7(11)-selinadiene)"
28624-23-9,δ-selinene
27104-12-7,selinene (unkn.str.)
6813-21-4,"3,7(11)-selinadiene"
17627-30-4,"4,11-selinadiene"
72382-94-6,selinadiene (unkn.str.)
5090-61-9,nootkatene
116874-62-5,γ-valencene
4630-07-3,valencene
28940-75-2,dihydrovalencene
26620-71-3,aristolochene
54868-40-5,"4,5-diepiaristolochene"
6831-16-9,aristolene
10219-75-7,eremophilene
3242-05-5,eremophilane
66105-37-1,scapanene
275-51-4,azulene
279-73-2,"1,2,4-methenoazulene"
1137-12-8,longicyclene
529-05-5,chamazulene
16661-00-0,daucene
142878-08-8,isodaucene
142928-08-3,"dauca-5,8-diene"
395070-76-5,"dauca-4(11),8-diene"
1267597-09-0,"trans-dauca-4(11),7-diene"
3691-12-1,α-guaiene
88-84-6,β-guaiene (=guaiene)
372162-07-7,cis-β-guaiene
192053-49-9,trans-β-guaiene
145267-53-4,γ-guaiene
3691-11-0,δ-guaiene (=α-bulnesene)
,guaiene (unkn.str.)
,bulnesene (unkn.str.)
6754-04-7,"3,7-guaiadiene"
489-84-9,s-guaiazulene (=guaiazulene)
2387-78-2,cyperene
29621-78-1,α-cuprenene
4895-23-2,γ-cuprenene
98093-94-8,δ-cuprenene
,himachalene (unkn.str.)
3853-83-6,α-himachalene
1461-03-6,β-himachalene
53111-25-4,γ-himachalene
76739-27-0,(±)-ar-himachalene
24703-35-3,bicyclogermacrene
24048-44-0,α-acoradiene
28477-64-7,β-acoradiene
28400-12-6,γ-acoradiene
18431-82-8,β-chamigrene
87-44-5,β-caryophyllene
68832-35-9,(E)-9-epi-β-caryophyllene
118-65-0,γ-caryophyllene (=isocaryophyllene)
56690-80-3,ledrene
17699-14-8,α-cubebene
13744-15-5,β-cubebene
28673-14-5,cubebene (unkn.str.)
3856-25-5,α-copaene (=copaene)
15917-91-6,(+)-α-copaene
18252-44-3,β-copaene
41530-63-6,cis-β-copaene
41530-64-7,trans-β-copaene
947-59-1,copaene (unkn.str.)
14912-44-8,α-ylangene (=ylangene)
20479-06-5,β-ylangene
489-28-1,α-maaliene
489-29-2,β-maaliene
27862-07-3,α-ferulene
1686-61-9,pimaradiene
1686-66-4,isopimaradiene
39702-28-8,"9(11),15-isopimaradiene"
21738-16-9,(+)-sandaracopimaradiene
1686-56-2,(-)-sandaracopimaradiene
35241-40-8,"7,13-abietadiene"
19407-28-4,ar-abietatriene (=dehydroabietane)
469-61-4,α-cedrene
,2-epi-α-cedrene
50894-66-1,"1,7-di-epi-α-cedrene"
546-28-1,β-cedrene
79120-98-2,"1,7-diepi-β-cedrene"
5208-58-2,α-bourbonene
5208-59-3,β-bourbonene
92998-16-8,β-epibourbonene
99751-49-2,bourbonene (unkn.str.)
72747-25-2,aromadendrene
85048-01-7,dehydroaromadendrene
25246-27-9,alloaromadendrene
220437-48-9,9-alloaromadendrene
55721-09-0,epiaromadendrene
53526-64-0,β-spathulene
,α-palustrene
489-40-7,α-gurjunene
73464-47-8,β-gurjunene
22567-17-5,γ-gurjunene
37839-64-8,"6,9-guaiadiene"
17334-55-3,calarene
25491-20-7,"octahydro-1,4,9,9-tetramethyl-1H,3a,7-methanoazulene (=patchoulane)"
560-32-7,α-patchoulene
514-51-2,β-patchoulene
508-55-4,γ-patchoulene
53823-16-8,δ-patchoulene
475-20-7,longifolene
1135-66-6,isolongifolene
,cyclolongifolene
,"8,9-dehydro-neoisolongifolene"
5989-08-2,α-longipinene
41432-70-6,β-longipinene
508-32-7,tricyclene
512-61-8,α-santalene
511-59-1,β-santalene
25532-78-9,epi-β-santalene
,santalene (unkn.str.)
22469-52-9,(+)-cyclosativene
6813-05-4,sativene
406485-43-6,cycloisosativene
562-28-7,(-)-kaurene
5947-50-2,15-kaurene
3141-02-4,6-ethyl-6-methylfulvene
71-43-2,benzene
108-88-3,methylbenzene (=toluene)
100-41-4,ethylbenzene (=α-methyltoluene)
100-42-5,vinylbenzene
536-74-3,ethynylbenzene
103-65-1,propylbenzene
98-82-8,isopropylbenzene (=cumene)
637-50-3,(1-propenyl)benzene
673-32-5,1-propynylbenzene
300-57-2,allylbenzene
98-83-9,isopropenylbenzene
104-51-8,butylbenzene
1014-60-4,"1,3-di-tert-butylbenzene"
68411-44-9,butylbenzene (unkn.str.)
538-93-2,isobutylbenzene
135-98-8,(sec-butyl)benzene
98-06-6,(tert-butyl)benzene
1560-06-1,2-butenylbenzene
3290-53-7,isopropenyltoluene
2049-95-8,"(1,1-dimethylpropyl)benzene"
538-68-1,pentylbenzene
4009-22-7,"5-phenyl-1,3-pentadiyne"
1077-16-3,hexylbenzene
78633-31-5,2-hexenylbenzene
1078-71-3,heptylbenzene
61077-50-7,2-heptenylbenzene
2189-60-8,octylbenzene
1081-77-2,nonylbenzene
104-72-3,decylbenzene
4536-88-3,(1-methyldecyl)benzene
4536-87-2,(1-ethylnonyl)benzene
4536-86-1,(1-propyloctyl)benzene
4537-15-9,(1-butylheptyl)benzene
2719-62-2,(1-pentylheptyl)benzene
95-47-6,"1,2-dimethylbenzene (=o-xylene)"
108-38-3,"1,3-dimethylbenzene (=m-xylene)"
106-42-3,"1,4-dimethylbenzene (=p-xylene)"
1330-20-7,dimethylbenzene (unkn.str.) (=xylene (unkn.str.))
611-14-3,1-ethyl-2-methylbenzene (=o-ethyltoluene)
620-14-4,1-ethyl-3-methylbenzene (=m-ethyltoluene)
622-96-8,1-ethyl-4-methylbenzene (=p-ethyltoluene)
25550-14-5,ethylmethylbenzene (unkn.str.)
611-15-4,1-methyl-2-vinylbenzene (=o-methylstyrene)
25013-15-4,methylvinylbenzene (unkn.str.)
28106-30-1,ethylvinylbenzene (unkn.str.) (=ethylstyrene (unkn.str.)
1074-17-5,1-methyl-2-propylbenzene
1074-43-7,1-methyl-3-propylbenzene
1074-55-1,1-methyl-4-propylbenzene
28729-54-6,methylpropylbenzene (unkn.str.) (=propyltoluene (unkn.str.))
527-84-4,1-isopropyl-2-methylbenzene (=o-cymene)
535-77-3,1-isopropyl-3-methylbenzene (=m-cymene)
99-87-6,1-isopropyl-4-methylbenzene (=p-cymene)
25155-15-1,isopropylmethylbenzene (unkn.str.) (=cymene (unkn.str.))
1587-04-8,1-allyl-2-methylbenzene
,1-methyl-2-propenylbenzene (unkn.str.)
,1-methyl-4-propenylbenzene (unkn.str.) (=4-propenyltoluene (unkn.str.))
28654-77-5,methylpropenylbenzene (unkn.str.)
1124-20-5,"1-isopropenyl-3-methylbenzene (=α,m-dimethylstyrene, m-cymenene)"
1195-32-0,"1-isopropenyl-4-methylbenzene (=α,p-dimethyl styrene, p-cymenene, dehydro-p-cymene)"
,isopropenylmethylbenzene (unkn.str.)
54410-74-1,1-(1-ethylpropyl)-2-methylbenzene
98-51-1,1-tert-butyl-4-methylbenzene
135-01-3,"1,2-diethylbenzene"
141-93-5,"1,3-diethylbenzene"
105-05-5,"1,4-diethylbenzene"
25340-17-4,diethylbenzene (unkn.str.)
7525-62-4,1-ethyl-3-vinylbenzene
82162-13-8,ethylpropylbenzene (unkn.str.)
82169-27-5,butylethylbenzene (unkn.str.)
526-73-8,"1,2,3-trimethylbenzene (=hemimellitene)"
95-63-6,"1,2,4-trimethylbenzene (=pseudocumene)"
108-67-8,"1,3,5-trimethylbenzene (=mesitylene)"
25551-13-7,trimethylbenzene (unkn.str.)
933-98-2,"1-ethyl-2,3-dimethylbenzene"
874-41-9,"1-ethyl-2,4-dimethylbenzene"
934-74-7,"1-ethyl-3,5-dimethylbenzene"
2870-04-4,"2-ethyl-1,3-dimethylbenzene"
1758-88-9,"2-ethyl-1,4-dimethylbenzene"
934-80-5,"4-ethyl-1,2-dimethylbenzene"
29224-55-3,ethyldimethylbenzene (unkn.str.)
2234-20-0,"2,4-dimethyl-1-vinylbenzene"
2039-90-9,"1,3-dimethyl-2-vinylbenzene"
2039-89-6,"1,4-dimethyl-2-vinylbenzene"
5379-20-4,"3,5-dimethyl-1-vinylbenzene"
27831-13-6,"1,2-dimethyl-4-vinylbenzene"
27576-03-0,dimethylvinylbenzene (unkn.str.)
4706-89-2,"1-isopropyl-2,4-dimethylbenzene"
25321-29-3,isopropyldimethylbenzene (unkn.str.)
25340-18-5,triethylbenzene (unkn.str.)
79925-91-0,4-isopropyl-1-methyl-2(Z)-(1-propenyl)benzene
15181-13-2,"3-ethyl-1,5-diisopropylbenzene"
488-23-3,"1,2,3,4-tetramethylbenzene"
527-53-7,"1,2,3,5-tetramethylbenzene"
95-93-2,"1,2,4,5-tetramethylbenzene"
25619-60-7,tetramethylbenzene (unkn.str.)
28013-18-5,diethyldimethylbenzene (unkn.str.)
10375-96-9,"1,4-diisopropyl-2,5-dimethylbenzene"
717-74-8,"1,3,5-triisopropylbenzene"
87-85-4,hexamethylbenzene
101773-24-4,"5-allyl-1,2,3-trimethylbenzene"
79925-94-3,"2-(3-butenyl)-1,3,4-trimethylbenzene"
79925-93-2,"2-(2-butenyl)-1,3,4-trimethylbenzene"
79925-92-1,"2-(1-butenyl)-1,3,4-trimethylbenzene"
50686-96-9,"2-(1,3-butadienyl)-1,3,4-trimethylbenzene"
644976-70-5,"(E)-2-(1,3-butadienyl)-1,3,4-trimethylbenzene"
5732-00-3,"2-(1,3-butadienyl)-1,3,5-trimethylbenzene"
,"1-(trimethylphenyl)-1,3-butadiene (unkn.str.)"
873-49-4,cyclopropylbenzene
16982-00-6,cuparene
94535-52-1,italicene
94482-89-0,isoitalicene
92-52-4,biphenyl
643-58-3,2-methylbiphenyl
643-93-6,3-methylbiphenyl
28652-72-4,methylbiphenyl (unkn.str.)
28013-11-8,dimethylbiphenyl (unkn.str.)
612-75-9,"3,3'-dimethyl-1,1'-biphenyl"
101-81-5,diphenylmethane
4957-14-6,di-p-tolylmethane
501-65-5,diphenylacetylene
,"5,5-dimethyl-1-vinylbicyclo[2.1.1]hexane"
496-11-7,indane
95-13-6,indene
767-58-8,1-methylindan
874-35-1,5-methylindan
27133-93-3,methylindan (unkn.str.)
4830-99-3,1-ethylindan
767-59-9,1-methylindene
767-60-2,3-methylindene
29036-25-7,methylindene (unkn.str.)
95676-53-2,propylindan (unkn.str.)
66324-75-2,2-butylindan
17059-48-2,"1,6-dimethylindan"
53563-67-0,dimethylindan (unkn.str.)
6682-06-0,"4,5,7-trimethylindan"
36541-18-1,trimethylindan (unkn.str.)
3910-35-8,"1,1,3-trimethyl-3-phenylindan"
,"6,7-dihydro-3,3a,7,7-tetramethyl-(3aH)-indene"
77-73-6,"3a,4,7,7a-tetrahydro-4,7-methanoindene"
77286-72-7,β-panasinsene
447-53-0,"1,2-dihydronaphthalene"
91-17-8,decahydronaphthalene (=decalin)
493-01-6,cis-decahydronaphthalene
493-02-7,trans-decahydronaphthalene
20085-93-2,seychellene
62696-17-7,"1,2,3,4,7,8-hexahydro-1,1,6-trimethylnaphthalene (=dihydro-β-ionene)"
16728-99-7,"1,2,3,4,4a,7-hexahydro-4-isopropyl-1,6-dimethylnaphthalene"
119-64-2,"1,2,3,4-tetrahydronaphthalene (=tetralin)"
1559-81-5,"1,2,3,4-tetrahydro-1-methylnaphthalene"
3877-19-8,"1,2,3,4-tetrahydro-2-methylnaphthalene"
1680-51-9,"1,2,3,4-tetrahydro-6-methylnaphthalene"
2809-64-5,"1,2,3,4-tetrahydro-8-methylnaphthalene"
21564-92-1,"1,2,3,4-tetrahydro-2,3-dimethylnaphthalene"
7524-63-2,"1,2,3,4-tetrahydro-2,6-dimethylnaphthalene"
13065-07-1,"1,2,3,4-tetrahydro-2,7-dimethylnaphthalene"
475-03-6,"1,2,3,4-tetrahydro-1,1,6-trimethylnaphthalene (=ionene)"
79925-95-4,"1,2,3,5-tetrahydro-1,1,6-trimethylnaphthalene"
79934-54-6,"1,2,8,8a-tetrahydro-1,1,6-trimethylnaphthalene"
22824-32-4,"1,2,3,4-tetrahydro-1,4,6-trimethylnaphthalene"
,"tetrahydro-1,1,6-trimethylnaphthalene (unkn.str.)"
99532-35-1,tetrahydrotrimethylnaphthalene (unkn.str.)
1406-50-4,calamene
483-77-2,calamenene
72937-55-4,cis-calamenene
73209-42-4,trans-calamenene
,calamenene I
,calamenene II
30364-38-6,"1,2-dihydro-1,1,6-trimethylnaphthalene (=3,4-dehydroionene)"
133439-48-2,"1,2-dihydrotrimethylnaphthalene (unkn.str.)"
80793-13-1,dihydrotrimethylnaphthalene (unkn.str.)
55682-81-0,"3-tert-butyl-1,2-dihydronaphthalene"
21391-99-1,α-calacorene
50277-34-4,β-calacorene
24048-45-1,γ-calacorene
38599-17-6,calacorene (unkn.str.)
20129-39-9,α-corocalene
91-20-3,naphthalene
90-12-0,1-methylnaphthalene
91-57-6,2-methylnaphthalene
1321-94-4,methylnaphthalene (unkn.str.)
1127-76-0,1-ethylnaphthalene
939-27-5,2-ethylnaphthalene
27138-19-8,ethylnaphthalene (unkn.str.)
827-54-3,2-vinylnaphthalene
27378-74-1,propylnaphthalene (unkn.str.)
2027-17-0,2-isopropylnaphthalene
29253-36-9,isopropylnaphthalene (unkn.str.)
573-98-8,"1,2-dimethylnaphthalene"
575-41-7,"1,3-dimethylnaphthalene"
571-58-4,"1,4-dimethylnaphthalene"
575-43-9,"1,6-dimethylnaphthalene"
575-37-1,"1,7-dimethylnaphthalene"
581-40-8,"2,3-dimethylnaphthalene"
581-42-0,"2,6-dimethylnaphthalene"
582-16-1,"2,7-dimethylnaphthalene"
28804-88-8,dimethylnaphthalene (unkn.str.)
17057-91-9,"1,3,8-trimethylnaphthalene"
2131-41-1,"1,4,5-trimethylnaphthalene"
2245-38-7,"1,6,7-trimethylnaphthalene"
28652-77-9,trimethylnaphthalene (unkn.str.)
483-78-3,cadalene
28652-74-6,tetramethylnaphthalene (unkn.str.)
71609-04-6,"1,4,9-cadalatriene"
470-40-6,thujopsene
156258-51-4,"7,9(11)-drimadiene"
21747-46-6,viridiflorene (=ledene)
95910-36-4,isoledene
259-79-0,biphenylene
16641-59-1,copacamphene
,isopinocamphene
86-73-7,fluorene
26914-17-0,methyl-9H-fluorene (unkn.str.)
4612-63-9,"2,3-dimethyl-9H-fluorene"
83-32-9,acenaphthene
208-96-8,acenaphthylene
120-12-7,anthracene
85-01-8,phenanthrene
31711-53-2,methylphenanthrene (unkn.str.)
1686-67-5,rimuene
206-44-0,fluoranthene
488-97-1,cyclofenchene
281-23-2,"tricyclo[3.3.1.1(3,7)]decane"
129-00-0,pyrene
2435-85-0,hexadecahydropyrene
218-01-9,"chrysene (=1,2,5,6-dibenzonaphthalene)"
238-84-6,"benzo[a]fluorene (=1,2-benzofluorene)"
56-55-3,"benz[a]anthracene (=1,2-benzanthracene)"
20230-48-2,atisirene
205-99-2,"benzo[b]fluoranthene (=2,3-benzofluoranthene)"
50-32-8,"benzo[a]pyrene (=1,2-benzopyrene)"
192-97-2,"benzo[e]pyrene (=4,5-benzopyrene)"
198-55-0,"perylene (=dibenz[de,kl]anthracene)"
191-26-4,"anthanthrene (=dibenzo[def,mno]chrysene)"
191-24-2,"benzo[ghi]perylene (=1,12-benzoperylene)"
53-70-3,"dibenzo[a,h]anthracene (=1,2,5,6-dibenzanthracene)"
191-07-1,coronene
41929-05-9,zonarene
41702-63-0,10-epizonarene
65372-78-3,α-isocomene
71596-72-0,β-isocomene
