Rep1,Rep2,ClusterPairs
1.1478406807386663,0.8833908260346958,"Rep1: COCOA category, Rep2: BAIJIU (CHINESE LIQUOR)"
1.1109446804998782,0.9293659664557364,"Rep1: COCOA category, Rep2: GRAPE BRANDY"
1.0963398405982572,0.89225125848413,"Rep1: COCOA category, Rep2: WHISKY"
1.1235929332134795,0.937446996865029,"Rep1: COCOA category, Rep2: CHEESE, VARIOUS TYPES"
1.0704578104282882,0.9392816726150425,"Rep1: COCOA category, Rep2: MILK and MILK PRODUCTS"
1.1488606210477028,0.9844541714466183,"Rep1: TEA, Rep2: BEER"
1.1122985556965228,0.9610134000297688,"Rep1: TEA, Rep2: WINE"
1.1136092868046688,0.9346659268325922,"Rep1: TEA, Rep2: BAIJIU (CHINESE LIQUOR)"
1.1339535549361253,0.9609052832563738,"Rep1: TEA, Rep2: GRAPE BRANDY"
1.1381171647422221,0.9515964827206139,"Rep1: TEA, Rep2: WHISKY"
1.143454253037092,0.9670807212482329,"Rep1: TEA, Rep2: CHEESE, VARIOUS TYPES"
1.1179059845442212,0.9638685012944209,"Rep1: TEA, Rep2: MILK and MILK PRODUCTS"
1.0542669950416823,0.9412386198095816,"Rep1: TEA, Rep2: COCOA category"
1.1729176172801132,0.9987346688436443,"Rep1: BROWN ALGAE, Rep2: BEER"
1.1725718215402643,0.9925045484212587,"Rep1: BROWN ALGAE, Rep2: WINE"
1.1706856626538025,0.9859903387811816,"Rep1: BROWN ALGAE, Rep2: BAIJIU (CHINESE LIQUOR)"
1.1813799440218826,0.9899195530694326,"Rep1: BROWN ALGAE, Rep2: GRAPE BRANDY"
1.2085305896106746,0.982531128843232,"Rep1: BROWN ALGAE, Rep2: WHISKY"
1.1877571558198414,0.9747466621112528,"Rep1: BROWN ALGAE, Rep2: CHEESE, VARIOUS TYPES"
1.1575129744067427,0.9867163135715931,"Rep1: BROWN ALGAE, Rep2: MILK and MILK PRODUCTS"
1.0996735831174007,0.9854965951281593,"Rep1: BROWN ALGAE, Rep2: COCOA category"
1.1148586235300275,0.9848955941174692,"Rep1: BROWN ALGAE, Rep2: TEA"
1.1472426749216462,0.9945106180674838,"Rep1: CRAB, Rep2: BEER"
1.1405411814115722,0.9738858532392375,"Rep1: CRAB, Rep2: WINE"
1.1436679013429112,0.9195346804693838,"Rep1: CRAB, Rep2: BAIJIU (CHINESE LIQUOR)"
1.1534150755884713,0.959502125316177,"Rep1: CRAB, Rep2: GRAPE BRANDY"
1.1975753793816781,0.9331658314798134,"Rep1: CRAB, Rep2: WHISKY"
1.1127934168840932,0.9303927254050863,"Rep1: CRAB, Rep2: CHEESE, VARIOUS TYPES"
1.1293095164060984,0.9161313581562675,"Rep1: CRAB, Rep2: MILK and MILK PRODUCTS"
1.1082715625522561,0.8995521818102478,"Rep1: CRAB, Rep2: COCOA category"
1.132251802699761,0.9363438255969503,"Rep1: CRAB, Rep2: TEA"
1.0609005846735677,0.9839907685506443,"Rep1: CRAB, Rep2: BROWN ALGAE"
1.1508490562421558,0.99475442837675,"Rep1: FISH, Rep2: BEER"
1.121190249523935,0.9854673512072804,"Rep1: FISH, Rep2: WINE"
1.145508647547191,0.960694284950041,"Rep1: FISH, Rep2: BAIJIU (CHINESE LIQUOR)"
1.1381677484511954,0.9748519256184792,"Rep1: FISH, Rep2: GRAPE BRANDY"
1.143145471387016,0.9654407287548529,"Rep1: FISH, Rep2: WHISKY"
1.1015219920833847,0.9576606784606279,"Rep1: FISH, Rep2: CHEESE, VARIOUS TYPES"
1.1038331282087004,0.9532425839439823,"Rep1: FISH, Rep2: MILK and MILK PRODUCTS"
1.11936933199021,0.9693040056403164,"Rep1: FISH, Rep2: COCOA category"
1.1366236317440286,0.9730305075148465,"Rep1: FISH, Rep2: TEA"
1.123979221490328,0.9864049687045439,"Rep1: FISH, Rep2: BROWN ALGAE"
1.0206393992302736,0.9455065744473155,"Rep1: FISH, Rep2: CRAB"
1.1706359282487475,0.9994623034227568,"Rep1: GREEN ALGAE, Rep2: BEER"
1.154825311800678,0.9941007649523481,"Rep1: GREEN ALGAE, Rep2: WINE"
1.1764561441854366,0.9927935437873597,"Rep1: GREEN ALGAE, Rep2: BAIJIU (CHINESE LIQUOR)"
1.169501387365643,0.9903955055303058,"Rep1: GREEN ALGAE, Rep2: GRAPE BRANDY"
1.208712170688363,0.97776113998561,"Rep1: GREEN ALGAE, Rep2: WHISKY"
1.1574169656772482,0.9722880625037243,"Rep1: GREEN ALGAE, Rep2: CHEESE, VARIOUS TYPES"
1.1514675898422475,0.9840340553890428,"Rep1: GREEN ALGAE, Rep2: MILK and MILK PRODUCTS"
1.1307483961034845,0.9845858586229177,"Rep1: GREEN ALGAE, Rep2: COCOA category"
1.0853574826555081,0.9780989957821886,"Rep1: GREEN ALGAE, Rep2: TEA"
0.8669317418951799,0.8736853012262201,"Rep1: GREEN ALGAE, Rep2: BROWN ALGAE"
1.0735956054310711,0.9768908965308676,"Rep1: GREEN ALGAE, Rep2: CRAB"
1.119642457144197,0.9809799451851138,"Rep1: GREEN ALGAE, Rep2: FISH"
1.179466890691871,0.9996819129109791,"Rep1: RED ALGAE, Rep2: BEER"
1.1045606858113552,0.9955804451236117,"Rep1: RED ALGAE, Rep2: WINE"
1.1792288907474857,0.9983381917761339,"Rep1: RED ALGAE, Rep2: BAIJIU (CHINESE LIQUOR)"
1.1803339059186109,0.9933917138969894,"Rep1: RED ALGAE, Rep2: GRAPE BRANDY"
1.2176627598655145,0.9865904788844626,"Rep1: RED ALGAE, Rep2: WHISKY"
1.1604047542741303,0.970882830565768,"Rep1: RED ALGAE, Rep2: CHEESE, VARIOUS TYPES"
1.161456557780289,0.9940223884037634,"Rep1: RED ALGAE, Rep2: MILK and MILK PRODUCTS"
1.135048545165385,0.993274252224851,"Rep1: RED ALGAE, Rep2: COCOA category"
1.1115999857454026,0.9888587926590947,"Rep1: RED ALGAE, Rep2: TEA"
0.8805845605075983,0.8393762235876413,"Rep1: RED ALGAE, Rep2: BROWN ALGAE"
1.0628737821256726,0.9911075118074101,"Rep1: RED ALGAE, Rep2: CRAB"
1.1190646252793706,0.989153594312021,"Rep1: RED ALGAE, Rep2: FISH"
0.853883872867569,0.7708195143204741,"Rep1: RED ALGAE, Rep2: GREEN ALGAE"
1.153071261855912,0.9951981965743485,"Rep1: SHRIMPS (PRAWN), Rep2: BEER"
1.1085572180746561,0.9869184270922599,"Rep1: SHRIMPS (PRAWN), Rep2: WINE"
1.1633648414685993,0.9554669659286198,"Rep1: SHRIMPS (PRAWN), Rep2: BAIJIU (CHINESE LIQUOR)"
1.1351282377430518,0.9763685104088687,"Rep1: SHRIMPS (PRAWN), Rep2: GRAPE BRANDY"
1.1564023465841957,0.9608686945344019,"Rep1: SHRIMPS (PRAWN), Rep2: WHISKY"
1.121789992086341,0.9667733318791862,"Rep1: SHRIMPS (PRAWN), Rep2: CHEESE, VARIOUS TYPES"
1.131694853707819,0.9647922824699379,"Rep1: SHRIMPS (PRAWN), Rep2: MILK and MILK PRODUCTS"
1.13173848185282,0.9453149483348496,"Rep1: SHRIMPS (PRAWN), Rep2: COCOA category"
1.1225066752646404,0.9720618462113475,"Rep1: SHRIMPS (PRAWN), Rep2: TEA"
1.09407899700552,0.9921931132600924,"Rep1: SHRIMPS (PRAWN), Rep2: BROWN ALGAE"
0.8949256423104014,0.913405150253566,"Rep1: SHRIMPS (PRAWN), Rep2: CRAB"
1.0104144550093173,0.9768239517573084,"Rep1: SHRIMPS (PRAWN), Rep2: FISH"
1.0837329577550714,0.990662787268914,"Rep1: SHRIMPS (PRAWN), Rep2: GREEN ALGAE"
1.0533304767268492,0.9945392958671689,"Rep1: SHRIMPS (PRAWN), Rep2: RED ALGAE"
1.133217472248324,0.9948787924143403,"Rep1: BEEF, Rep2: BEER"
1.1174309395207291,0.9763744478334673,"Rep1: BEEF, Rep2: WINE"
1.1291163557835133,0.9346597719486299,"Rep1: BEEF, Rep2: BAIJIU (CHINESE LIQUOR)"
1.1309403858946119,0.9575762762032192,"Rep1: BEEF, Rep2: GRAPE BRANDY"
1.135249744599243,0.9397882307337853,"Rep1: BEEF, Rep2: WHISKY"
1.091240400124138,0.931794572571398,"Rep1: BEEF, Rep2: CHEESE, VARIOUS TYPES"
1.0597600849109001,0.9148884896856386,"Rep1: BEEF, Rep2: MILK and MILK PRODUCTS"
1.0845779779481766,0.9277922881457601,"Rep1: BEEF, Rep2: COCOA category"
1.1288352187833293,0.9589484897049706,"Rep1: BEEF, Rep2: TEA"
1.1532174967878226,0.9880187634078506,"Rep1: BEEF, Rep2: BROWN ALGAE"
1.0561360091799896,0.8818039616373976,"Rep1: BEEF, Rep2: CRAB"
1.0354329637575963,0.956612534007952,"Rep1: BEEF, Rep2: FISH"
1.168600030197864,0.9858326456544305,"Rep1: BEEF, Rep2: GREEN ALGAE"
1.1508465433620259,0.9967717275864542,"Rep1: BEEF, Rep2: RED ALGAE"
1.0697831498176176,0.9537565059995874,"Rep1: BEEF, Rep2: SHRIMPS (PRAWN)"
1.162482954511194,0.9986307088670877,"Rep1: CHICKEN, Rep2: BEER"
1.116972590921894,0.9874567356874864,"Rep1: CHICKEN, Rep2: WINE"
1.1625463848751725,0.9667035799329904,"Rep1: CHICKEN, Rep2: BAIJIU (CHINESE LIQUOR)"
1.1405283681228262,0.9759909647235253,"Rep1: CHICKEN, Rep2: GRAPE BRANDY"
1.1578297062274248,0.9598223497983505,"Rep1: CHICKEN, Rep2: WHISKY"
1.1038723095195058,0.9466007813399161,"Rep1: CHICKEN, Rep2: CHEESE, VARIOUS TYPES"
1.0764404068032627,0.9397412725022299,"Rep1: CHICKEN, Rep2: MILK and MILK PRODUCTS"
1.0983851560254119,0.9609712589166329,"Rep1: CHICKEN, Rep2: COCOA category"
1.1294794957420498,0.9708289259772465,"Rep1: CHICKEN, Rep2: TEA"
1.1860370802660356,0.9618772221481512,"Rep1: CHICKEN, Rep2: BROWN ALGAE"
1.0162959845297406,0.93469554298209,"Rep1: CHICKEN, Rep2: CRAB"
1.0299649676253584,0.9650678081602383,"Rep1: CHICKEN, Rep2: FISH"
1.1834311233520847,0.9443773657043699,"Rep1: CHICKEN, Rep2: GREEN ALGAE"
1.1832812302239712,0.9601652680546477,"Rep1: CHICKEN, Rep2: RED ALGAE"
1.0338239184772304,0.976798653528032,"Rep1: CHICKEN, Rep2: SHRIMPS (PRAWN)"
0.9951066787344383,0.9401046577354917,"Rep1: CHICKEN, Rep2: BEEF"
1.1705898965471793,0.9882844753876651,"Rep1: EGG, Rep2: BEER"
1.1165712062355373,0.9926684737125048,"Rep1: EGG, Rep2: WINE"
1.1533757790328545,0.9752644203044348,"Rep1: EGG, Rep2: BAIJIU (CHINESE LIQUOR)"
1.1461896595551069,0.990827250358062,"Rep1: EGG, Rep2: GRAPE BRANDY"
1.1470435300185606,0.9777880846826953,"Rep1: EGG, Rep2: WHISKY"
1.074612275061177,0.9700936375293985,"Rep1: EGG, Rep2: CHEESE, VARIOUS TYPES"
1.0488624271995775,0.959452247899957,"Rep1: EGG, Rep2: MILK and MILK PRODUCTS"
1.0743795629050938,0.9703227279845114,"Rep1: EGG, Rep2: COCOA category"
1.1032422551289809,0.9806562314105388,"Rep1: EGG, Rep2: TEA"
1.1575389848590742,0.987185920460292,"Rep1: EGG, Rep2: BROWN ALGAE"
1.0566472644142884,0.9171672022977156,"Rep1: EGG, Rep2: CRAB"
1.0204982626519723,0.9764694561525984,"Rep1: EGG, Rep2: FISH"
1.1442414236623695,0.9855502962760656,"Rep1: EGG, Rep2: GREEN ALGAE"
1.1656161136270289,0.9917238820404247,"Rep1: EGG, Rep2: RED ALGAE"
1.0447013288117166,0.975053139469394,"Rep1: EGG, Rep2: SHRIMPS (PRAWN)"
1.0122383344537909,0.9474319236543185,"Rep1: EGG, Rep2: BEEF"
0.8604090322098814,0.9558442035440896,"Rep1: EGG, Rep2: CHICKEN"
1.1776788922738306,0.997722970372386,"Rep1: LAMB and MUTTON, Rep2: BEER"
1.125615545272062,0.9799128992853973,"Rep1: LAMB and MUTTON, Rep2: WINE"
1.1683144973378485,0.9403026360357235,"Rep1: LAMB and MUTTON, Rep2: BAIJIU (CHINESE LIQUOR)"
1.1608794613202718,0.9733229420942955,"Rep1: LAMB and MUTTON, Rep2: GRAPE BRANDY"
1.1498372240534707,0.9306377683181345,"Rep1: LAMB and MUTTON, Rep2: WHISKY"
1.0881862139757779,0.9238384171261094,"Rep1: LAMB and MUTTON, Rep2: CHEESE, VARIOUS TYPES"
1.0526539169875482,0.9512163613988781,"Rep1: LAMB and MUTTON, Rep2: MILK and MILK PRODUCTS"
1.1190409503792418,0.9473416254530452,"Rep1: LAMB and MUTTON, Rep2: COCOA category"
1.145692051437409,0.9657666098885608,"Rep1: LAMB and MUTTON, Rep2: TEA"
1.1611629219866821,0.9854017690024724,"Rep1: LAMB and MUTTON, Rep2: BROWN ALGAE"
1.0610920131935102,0.9535105448814213,"Rep1: LAMB and MUTTON, Rep2: CRAB"
1.0296841191210413,0.9709227506282636,"Rep1: LAMB and MUTTON, Rep2: FISH"
1.176109935446503,0.9766523033922968,"Rep1: LAMB and MUTTON, Rep2: GREEN ALGAE"
1.1777151501491916,0.9831040532117522,"Rep1: LAMB and MUTTON, Rep2: RED ALGAE"
1.0447004140011864,0.970876553376403,"Rep1: LAMB and MUTTON, Rep2: SHRIMPS (PRAWN)"
0.9634064244872326,0.9450843499569854,"Rep1: LAMB and MUTTON, Rep2: BEEF"
0.9747021974752065,0.961777882928713,"Rep1: LAMB and MUTTON, Rep2: CHICKEN"
0.9892800820615012,0.9790721520304869,"Rep1: LAMB and MUTTON, Rep2: EGG"
1.1595372136343882,0.996381227089602,"Rep1: PORK, Rep2: BEER"
1.1109513102570974,0.9767257961835225,"Rep1: PORK, Rep2: WINE"
1.1527147553482564,0.932288045735381,"Rep1: PORK, Rep2: BAIJIU (CHINESE LIQUOR)"
1.1272916045546777,0.9569413400468031,"Rep1: PORK, Rep2: GRAPE BRANDY"
1.146838061300133,0.9272309602351728,"Rep1: PORK, Rep2: WHISKY"
1.0967808427856953,0.935062505721789,"Rep1: PORK, Rep2: CHEESE, VARIOUS TYPES"
1.0832266389103937,0.9319557157869487,"Rep1: PORK, Rep2: MILK and MILK PRODUCTS"
1.0942980271204061,0.9296755201519312,"Rep1: PORK, Rep2: COCOA category"
1.136954694972871,0.9578029141579176,"Rep1: PORK, Rep2: TEA"
1.1769751120179506,0.981408347054891,"Rep1: PORK, Rep2: BROWN ALGAE"
1.0218946480572262,0.8953039242401197,"Rep1: PORK, Rep2: CRAB"
1.0182766083285564,0.9568474317171559,"Rep1: PORK, Rep2: FISH"
1.187866846342585,0.9756938704357011,"Rep1: PORK, Rep2: GREEN ALGAE"
1.1817324964528417,0.9858839327554803,"Rep1: PORK, Rep2: RED ALGAE"
1.0168309742230133,0.9569371469970257,"Rep1: PORK, Rep2: SHRIMPS (PRAWN)"
0.9671347157410484,0.9135719401355269,"Rep1: PORK, Rep2: BEEF"
0.9463736132328638,0.9283559292067515,"Rep1: PORK, Rep2: CHICKEN"
0.9912774062934184,0.9516258146915078,"Rep1: PORK, Rep2: EGG"
0.952298511133585,0.9456478247865562,"Rep1: PORK, Rep2: LAMB and MUTTON"
1.1906344720344182,0.9877944259213481,"Rep1: CINNAMOMUM SPECIES, Rep2: BEER"
1.1384772387054318,0.9794563430292456,"Rep1: CINNAMOMUM SPECIES, Rep2: WINE"
1.1411219676825828,0.969802932789073,"Rep1: CINNAMOMUM SPECIES, Rep2: BAIJIU (CHINESE LIQUOR)"
1.119185930626935,0.9789572394196884,"Rep1: CINNAMOMUM SPECIES, Rep2: GRAPE BRANDY"
1.1562756292045602,0.9748903874905079,"Rep1: CINNAMOMUM SPECIES, Rep2: WHISKY"
1.163972379645435,0.9865806480003011,"Rep1: CINNAMOMUM SPECIES, Rep2: CHEESE, VARIOUS TYPES"
1.1468080708300126,0.9893287439289444,"Rep1: CINNAMOMUM SPECIES, Rep2: MILK and MILK PRODUCTS"
1.1044545435792439,0.9667815667509304,"Rep1: CINNAMOMUM SPECIES, Rep2: COCOA category"
1.0611261906679799,0.956514876098611,"Rep1: CINNAMOMUM SPECIES, Rep2: TEA"
1.1170361737881074,0.9934964314049988,"Rep1: CINNAMOMUM SPECIES, Rep2: BROWN ALGAE"
1.0682712244751393,0.9786999021166896,"Rep1: CINNAMOMUM SPECIES, Rep2: CRAB"
1.1445814349028782,0.9867161981374495,"Rep1: CINNAMOMUM SPECIES, Rep2: FISH"
1.1319459379366559,0.993857883633138,"Rep1: CINNAMOMUM SPECIES, Rep2: GREEN ALGAE"
1.123770555919964,0.9957820657666231,"Rep1: CINNAMOMUM SPECIES, Rep2: RED ALGAE"
1.1376312880396078,0.9907519921403706,"Rep1: CINNAMOMUM SPECIES, Rep2: SHRIMPS (PRAWN)"
1.1693915876736758,0.9914096495701084,"Rep1: CINNAMOMUM SPECIES, Rep2: BEEF"
1.1145509501639375,0.9916306885639076,"Rep1: CINNAMOMUM SPECIES, Rep2: CHICKEN"
1.1172000431876687,0.996026572351063,"Rep1: CINNAMOMUM SPECIES, Rep2: EGG"
1.1523631734653887,0.9850962262701882,"Rep1: CINNAMOMUM SPECIES, Rep2: LAMB and MUTTON"
1.1228027103915335,0.9826274079194756,"Rep1: CINNAMOMUM SPECIES, Rep2: PORK"
1.208823167719091,0.9888830389428124,"Rep1: CURCUMA SPECIES, Rep2: BEER"
1.1484844269652748,0.9917804253561564,"Rep1: CURCUMA SPECIES, Rep2: WINE"
1.134479040635144,0.9881665993566714,"Rep1: CURCUMA SPECIES, Rep2: BAIJIU (CHINESE LIQUOR)"
1.1696877333544307,0.9925972388936316,"Rep1: CURCUMA SPECIES, Rep2: GRAPE BRANDY"
1.1973033461855065,0.9982880111562844,"Rep1: CURCUMA SPECIES, Rep2: WHISKY"
1.1629564022935415,0.991801260273151,"Rep1: CURCUMA SPECIES, Rep2: CHEESE, VARIOUS TYPES"
1.1507926550958507,0.9948927132780991,"Rep1: CURCUMA SPECIES, Rep2: MILK and MILK PRODUCTS"
1.1289811085919503,0.9887801171775027,"Rep1: CURCUMA SPECIES, Rep2: COCOA category"
1.092278028233191,0.9705327346676554,"Rep1: CURCUMA SPECIES, Rep2: TEA"
1.084453021415256,0.9947120494711587,"Rep1: CURCUMA SPECIES, Rep2: BROWN ALGAE"
1.0397639766605469,0.9863184389307184,"Rep1: CURCUMA SPECIES, Rep2: CRAB"
1.140216186643658,0.9924266516731066,"Rep1: CURCUMA SPECIES, Rep2: FISH"
1.081255455369262,0.9928043126349223,"Rep1: CURCUMA SPECIES, Rep2: GREEN ALGAE"
1.0669598234199855,0.9931741672767866,"Rep1: CURCUMA SPECIES, Rep2: RED ALGAE"
1.1163998746211152,0.9959287223260108,"Rep1: CURCUMA SPECIES, Rep2: SHRIMPS (PRAWN)"
1.147638052866538,0.9967609482597032,"Rep1: CURCUMA SPECIES, Rep2: BEEF"
1.1469717364232201,0.9927425727043672,"Rep1: CURCUMA SPECIES, Rep2: CHICKEN"
1.1342457606304677,0.9969554964588973,"Rep1: CURCUMA SPECIES, Rep2: EGG"
1.1462794437287644,0.9952809393618578,"Rep1: CURCUMA SPECIES, Rep2: LAMB and MUTTON"
1.133974312354381,0.9921615633643407,"Rep1: CURCUMA SPECIES, Rep2: PORK"
0.9944219198502756,0.897991747053685,"Rep1: CURCUMA SPECIES, Rep2: CINNAMOMUM SPECIES"
1.185879225134983,0.9949590306956133,"Rep1: DILL (Anethum species), Rep2: BEER"
1.132980960665143,0.9876733458538751,"Rep1: DILL (Anethum species), Rep2: WINE"
1.1849182420965276,0.9839531468778377,"Rep1: DILL (Anethum species), Rep2: BAIJIU (CHINESE LIQUOR)"
1.1703671011444285,0.9870233608403397,"Rep1: DILL (Anethum species), Rep2: GRAPE BRANDY"
1.1983691340908653,0.9835345562554704,"Rep1: DILL (Anethum species), Rep2: WHISKY"
1.1531496418625833,0.9804390084126626,"Rep1: DILL (Anethum species), Rep2: CHEESE, VARIOUS TYPES"
1.124171152723681,0.9789237374043014,"Rep1: DILL (Anethum species), Rep2: MILK and MILK PRODUCTS"
1.1664723389869804,0.9813206576551765,"Rep1: DILL (Anethum species), Rep2: COCOA category"
1.0807201321489153,0.9669076789662866,"Rep1: DILL (Anethum species), Rep2: TEA"
1.110343828258299,0.9889357835048197,"Rep1: DILL (Anethum species), Rep2: BROWN ALGAE"
1.120189268779665,0.9697378789024373,"Rep1: DILL (Anethum species), Rep2: CRAB"
1.118689417912622,0.980530589405261,"Rep1: DILL (Anethum species), Rep2: FISH"
1.0621866136526392,0.9706316327453701,"Rep1: DILL (Anethum species), Rep2: GREEN ALGAE"
1.0956720433548413,0.9837355720734153,"Rep1: DILL (Anethum species), Rep2: RED ALGAE"
1.1090962639342954,0.99154774481977,"Rep1: DILL (Anethum species), Rep2: SHRIMPS (PRAWN)"
1.1454340958462808,0.9811478021527978,"Rep1: DILL (Anethum species), Rep2: BEEF"
1.1256781479508657,0.9680257895297946,"Rep1: DILL (Anethum species), Rep2: CHICKEN"
1.1124517343012303,0.9855696982278525,"Rep1: DILL (Anethum species), Rep2: EGG"
1.1299450048073385,0.9778562413190226,"Rep1: DILL (Anethum species), Rep2: LAMB and MUTTON"
1.1407708632735252,0.9706965228409743,"Rep1: DILL (Anethum species), Rep2: PORK"
1.049362765862448,0.9199563502536886,"Rep1: DILL (Anethum species), Rep2: CINNAMOMUM SPECIES"
1.0361212681232317,0.9042862141197896,"Rep1: DILL (Anethum species), Rep2: CURCUMA SPECIES"
1.1598984387714908,0.9848394656026136,"Rep1: FENNEL (Foeniculum vulg., ssp. capillaceum; var.), Rep2: BEER"
1.1252841560784255,0.9864915271916044,"Rep1: FENNEL (Foeniculum vulg., ssp. capillaceum; var.), Rep2: WINE"
1.1227239667765199,0.990003284928371,"Rep1: FENNEL (Foeniculum vulg., ssp. capillaceum; var.), Rep2: BAIJIU (CHINESE LIQUOR)"
1.1376334569077247,0.9874638530774998,"Rep1: FENNEL (Foeniculum vulg., ssp. capillaceum; var.), Rep2: GRAPE BRANDY"
1.1583094345694478,0.9919350867845884,"Rep1: FENNEL (Foeniculum vulg., ssp. capillaceum; var.), Rep2: WHISKY"
1.1485194754283319,0.9950253162383543,"Rep1: FENNEL (Foeniculum vulg., ssp. capillaceum; var.), Rep2: CHEESE, VARIOUS TYPES"
1.1205095701848453,0.9946407565118802,"Rep1: FENNEL (Foeniculum vulg., ssp. capillaceum; var.), Rep2: MILK and MILK PRODUCTS"
1.0969213846097947,0.9859752244188843,"Rep1: FENNEL (Foeniculum vulg., ssp. capillaceum; var.), Rep2: COCOA category"
1.0623645984453525,0.9665488419663589,"Rep1: FENNEL (Foeniculum vulg., ssp. capillaceum; var.), Rep2: TEA"
1.08265286213718,0.9987640469595739,"Rep1: FENNEL (Foeniculum vulg., ssp. capillaceum; var.), Rep2: BROWN ALGAE"
1.093976817123895,0.986408183910943,"Rep1: FENNEL (Foeniculum vulg., ssp. capillaceum; var.), Rep2: CRAB"
1.1285050266394179,0.9923852567405166,"Rep1: FENNEL (Foeniculum vulg., ssp. capillaceum; var.), Rep2: FISH"
1.0985521149459538,0.9994858733220802,"Rep1: FENNEL (Foeniculum vulg., ssp. capillaceum; var.), Rep2: GREEN ALGAE"
1.1039827864482488,0.9992474142915265,"Rep1: FENNEL (Foeniculum vulg., ssp. capillaceum; var.), Rep2: RED ALGAE"
1.1449577886529336,0.9964924606174873,"Rep1: FENNEL (Foeniculum vulg., ssp. capillaceum; var.), Rep2: SHRIMPS (PRAWN)"
1.1010082515026172,0.9967420402564459,"Rep1: FENNEL (Foeniculum vulg., ssp. capillaceum; var.), Rep2: BEEF"
1.1354182947197777,0.995177571570368,"Rep1: FENNEL (Foeniculum vulg., ssp. capillaceum; var.), Rep2: CHICKEN"
1.1128026163149545,0.9971194539487525,"Rep1: FENNEL (Foeniculum vulg., ssp. capillaceum; var.), Rep2: EGG"
1.13473534272837,0.9961054246049443,"Rep1: FENNEL (Foeniculum vulg., ssp. capillaceum; var.), Rep2: LAMB and MUTTON"
1.1263342184801886,0.9912068465333281,"Rep1: FENNEL (Foeniculum vulg., ssp. capillaceum; var.), Rep2: PORK"
1.040889922812193,0.8927625777437652,"Rep1: FENNEL (Foeniculum vulg., ssp. capillaceum; var.), Rep2: CINNAMOMUM SPECIES"
1.0574716092642586,0.8698995331263195,"Rep1: FENNEL (Foeniculum vulg., ssp. capillaceum; var.), Rep2: CURCUMA SPECIES"
0.9779289865040927,0.8653749591676939,"Rep1: FENNEL (Foeniculum vulg., ssp. capillaceum; var.), Rep2: DILL (Anethum species)"
1.2005854848657636,0.9891460019823606,"Rep1: LICORICE (Glycyrrhiza species), Rep2: BEER"
1.1615459916784798,0.9650171553175917,"Rep1: LICORICE (Glycyrrhiza species), Rep2: WINE"
1.0936514552025969,0.8990565474547003,"Rep1: LICORICE (Glycyrrhiza species), Rep2: BAIJIU (CHINESE LIQUOR)"
1.1331081327927277,0.9555560292694071,"Rep1: LICORICE (Glycyrrhiza species), Rep2: GRAPE BRANDY"
1.1763743482696045,0.9266952870376662,"Rep1: LICORICE (Glycyrrhiza species), Rep2: WHISKY"
1.1750992173118584,0.9517655280640855,"Rep1: LICORICE (Glycyrrhiza species), Rep2: CHEESE, VARIOUS TYPES"
