Rep1,Rep2,ClusterPairs
0.3779216012236933,0.9903955055303058,"Rep1: GREEN ALGAE, Rep2: GRAPE BRANDY"
0.37147384919007675,0.9722880625037243,"Rep1: GREEN ALGAE, Rep2: CHEESE, VARIOUS TYPES"
0.36717742796737324,0.9840340553890428,"Rep1: GREEN ALGAE, Rep2: MILK and MILK PRODUCTS"
0.3344194151837078,0.9780989957821886,"Rep1: GREEN ALGAE, Rep2: TEA"
0.2707591429478155,0.8736853012262201,"Rep1: GREEN ALGAE, Rep2: BROWN ALGAE"
0.31233864512134,0.9809799451851138,"Rep1: GREEN ALGAE, Rep2: FISH"
0.3691041310603292,0.9996819129109791,"Rep1: RED ALGAE, Rep2: BEER"
0.36211059231946735,0.9955804451236117,"Rep1: RED ALGAE, Rep2: WINE"
0.37164183957039815,0.9933917138969894,"Rep1: RED ALGAE, Rep2: GRAPE BRANDY"
0.36853688553824265,0.970882830565768,"Rep1: RED ALGAE, Rep2: CHEESE, VARIOUS TYPES"
0.37142101485455997,0.9940223884037634,"Rep1: RED ALGAE, Rep2: MILK and MILK PRODUCTS"
0.334440422755354,0.9888587926590947,"Rep1: RED ALGAE, Rep2: TEA"
0.26446140951243224,0.8393762235876413,"Rep1: RED ALGAE, Rep2: BROWN ALGAE"
0.308146773248329,0.989153594312021,"Rep1: RED ALGAE, Rep2: FISH"
0.23927813478356322,0.7708195143204741,"Rep1: RED ALGAE, Rep2: GREEN ALGAE"
0.35348116844748356,0.9951981965743485,"Rep1: SHRIMPS (PRAWN), Rep2: BEER"
0.35779116446414205,0.9869184270922599,"Rep1: SHRIMPS (PRAWN), Rep2: WINE"
0.3595835659860692,0.9763685104088687,"Rep1: SHRIMPS (PRAWN), Rep2: GRAPE BRANDY"
0.34147904606953206,0.9667733318791862,"Rep1: SHRIMPS (PRAWN), Rep2: CHEESE, VARIOUS TYPES"
0.3432386855938171,0.9647922824699379,"Rep1: SHRIMPS (PRAWN), Rep2: MILK and MILK PRODUCTS"
0.33915819767811606,0.9720618462113475,"Rep1: SHRIMPS (PRAWN), Rep2: TEA"
0.31271362399074576,0.9921931132600924,"Rep1: SHRIMPS (PRAWN), Rep2: BROWN ALGAE"
0.2971761219184632,0.9768239517573084,"Rep1: SHRIMPS (PRAWN), Rep2: FISH"
0.30191542667675575,0.990662787268914,"Rep1: SHRIMPS (PRAWN), Rep2: GREEN ALGAE"
0.3024369406205367,0.9945392958671689,"Rep1: SHRIMPS (PRAWN), Rep2: RED ALGAE"
0.37852103926309255,0.9986307088670877,"Rep1: CHICKEN, Rep2: BEER"
0.3977540370936436,0.9874567356874864,"Rep1: CHICKEN, Rep2: WINE"
0.38048251727758575,0.9759909647235253,"Rep1: CHICKEN, Rep2: GRAPE BRANDY"
0.3572556434331476,0.9466007813399161,"Rep1: CHICKEN, Rep2: CHEESE, VARIOUS TYPES"
0.35755697367098527,0.9397412725022299,"Rep1: CHICKEN, Rep2: MILK and MILK PRODUCTS"
0.37608855989579076,0.9708289259772465,"Rep1: CHICKEN, Rep2: TEA"
0.40021842726692236,0.9618772221481512,"Rep1: CHICKEN, Rep2: BROWN ALGAE"
0.3478150968913617,0.9650678081602383,"Rep1: CHICKEN, Rep2: FISH"
0.3857318353135146,0.9443773657043699,"Rep1: CHICKEN, Rep2: GREEN ALGAE"
0.38488811457488287,0.9601652680546477,"Rep1: CHICKEN, Rep2: RED ALGAE"
0.3584163274669239,0.976798653528032,"Rep1: CHICKEN, Rep2: SHRIMPS (PRAWN)"
0.3864408400824147,0.996381227089602,"Rep1: PORK, Rep2: BEER"
0.39741928210658006,0.9767257961835225,"Rep1: PORK, Rep2: WINE"
0.37859951554556953,0.9569413400468031,"Rep1: PORK, Rep2: GRAPE BRANDY"
0.3602436282000574,0.935062505721789,"Rep1: PORK, Rep2: CHEESE, VARIOUS TYPES"
0.3738572919985824,0.9319557157869487,"Rep1: PORK, Rep2: MILK and MILK PRODUCTS"
0.38030764047983684,0.9578029141579176,"Rep1: PORK, Rep2: TEA"
0.3958303707935734,0.981408347054891,"Rep1: PORK, Rep2: BROWN ALGAE"
0.3475898974781599,0.9568474317171559,"Rep1: PORK, Rep2: FISH"
0.3935953789796635,0.9756938704357011,"Rep1: PORK, Rep2: GREEN ALGAE"
0.3891732358454883,0.9858839327554803,"Rep1: PORK, Rep2: RED ALGAE"
0.3632017640254863,0.9569371469970257,"Rep1: PORK, Rep2: SHRIMPS (PRAWN)"
0.31125875555445265,0.9283559292067515,"Rep1: PORK, Rep2: CHICKEN"
0.3416722881571564,0.9888830389428124,"Rep1: CURCUMA SPECIES, Rep2: BEER"
0.33175464442516744,0.9917804253561564,"Rep1: CURCUMA SPECIES, Rep2: WINE"
0.3224815671492665,0.9925972388936316,"Rep1: CURCUMA SPECIES, Rep2: GRAPE BRANDY"
0.35181269603396637,0.991801260273151,"Rep1: CURCUMA SPECIES, Rep2: CHEESE, VARIOUS TYPES"
0.3796209234751504,0.9948927132780991,"Rep1: CURCUMA SPECIES, Rep2: MILK and MILK PRODUCTS"
0.310889092123717,0.9705327346676554,"Rep1: CURCUMA SPECIES, Rep2: TEA"
0.36290321642770484,0.9947120494711587,"Rep1: CURCUMA SPECIES, Rep2: BROWN ALGAE"
0.3555886906632026,0.9924266516731066,"Rep1: CURCUMA SPECIES, Rep2: FISH"
0.36545743071486053,0.9928043126349223,"Rep1: CURCUMA SPECIES, Rep2: GREEN ALGAE"
0.35331514648915285,0.9931741672767866,"Rep1: CURCUMA SPECIES, Rep2: RED ALGAE"
0.36344451805401234,0.9959287223260108,"Rep1: CURCUMA SPECIES, Rep2: SHRIMPS (PRAWN)"
0.3827938868344012,0.9927425727043672,"Rep1: CURCUMA SPECIES, Rep2: CHICKEN"
0.37360073375678554,0.9921615633643407,"Rep1: CURCUMA SPECIES, Rep2: PORK"
0.34766314055683056,0.9904724135333127,"Rep1: MENTHA OILS, Rep2: BEER"
0.3389177373415613,0.9823249501832517,"Rep1: MENTHA OILS, Rep2: WINE"
0.3521549903830605,0.9790039716759589,"Rep1: MENTHA OILS, Rep2: GRAPE BRANDY"
0.3707139707803593,0.9846677731004999,"Rep1: MENTHA OILS, Rep2: CHEESE, VARIOUS TYPES"
0.37364171940943786,0.9855936592468272,"Rep1: MENTHA OILS, Rep2: MILK and MILK PRODUCTS"
0.31346500235527053,0.9507113457174114,"Rep1: MENTHA OILS, Rep2: TEA"
0.3806308535099966,0.9931482471885745,"Rep1: MENTHA OILS, Rep2: BROWN ALGAE"
0.36172586167094345,0.9835465431338047,"Rep1: MENTHA OILS, Rep2: FISH"
0.34653328693511953,0.9950228863465364,"Rep1: MENTHA OILS, Rep2: GREEN ALGAE"
0.3419984327019523,0.9972125525308513,"Rep1: MENTHA OILS, Rep2: RED ALGAE"
0.333153550248598,0.9905696815864394,"Rep1: MENTHA OILS, Rep2: SHRIMPS (PRAWN)"
0.4027094363003008,0.9876831886360413,"Rep1: MENTHA OILS, Rep2: CHICKEN"
0.4108835020149612,0.9816077396628327,"Rep1: MENTHA OILS, Rep2: PORK"
0.31458544048646986,0.9155722175614324,"Rep1: MENTHA OILS, Rep2: CURCUMA SPECIES"
0.344387560778515,0.9870258874840805,"Rep1: PEPPER (Piper nigrum L.), Rep2: BEER"
0.33700904649729624,0.9893735539470251,"Rep1: PEPPER (Piper nigrum L.), Rep2: WINE"
0.33168677977968053,0.988087435583871,"Rep1: PEPPER (Piper nigrum L.), Rep2: GRAPE BRANDY"
0.3523712711015442,0.987378842743413,"Rep1: PEPPER (Piper nigrum L.), Rep2: CHEESE, VARIOUS TYPES"
0.3847516447391166,0.9899465752942286,"Rep1: PEPPER (Piper nigrum L.), Rep2: MILK and MILK PRODUCTS"
0.30834830470987634,0.9721131514236168,"Rep1: PEPPER (Piper nigrum L.), Rep2: TEA"
0.37235972237369497,0.9918259977536453,"Rep1: PEPPER (Piper nigrum L.), Rep2: BROWN ALGAE"
0.35671197712224784,0.9903949085459256,"Rep1: PEPPER (Piper nigrum L.), Rep2: FISH"
0.3602910312169518,0.9945941887175463,"Rep1: PEPPER (Piper nigrum L.), Rep2: GREEN ALGAE"
0.35022711585373084,0.9940941534153895,"Rep1: PEPPER (Piper nigrum L.), Rep2: RED ALGAE"
0.36472376484401053,0.9926647100606385,"Rep1: PEPPER (Piper nigrum L.), Rep2: SHRIMPS (PRAWN)"
0.3871314729418899,0.9934462420799445,"Rep1: PEPPER (Piper nigrum L.), Rep2: CHICKEN"
0.3807552364313375,0.9901357419375604,"Rep1: PEPPER (Piper nigrum L.), Rep2: PORK"
0.22941681911933906,0.9107432108939262,"Rep1: PEPPER (Piper nigrum L.), Rep2: CURCUMA SPECIES"
0.3055553475768835,0.9239602963308929,"Rep1: PEPPER (Piper nigrum L.), Rep2: MENTHA OILS"
0.35839307129622194,0.9917420590515355,"Rep1: ALLIUM SPECIES, Rep2: BEER"
0.35104604676272444,0.9848157644296783,"Rep1: ALLIUM SPECIES, Rep2: WINE"
0.3457859432705183,0.9737103638520123,"Rep1: ALLIUM SPECIES, Rep2: GRAPE BRANDY"
0.3628362269378388,0.9731687965357148,"Rep1: ALLIUM SPECIES, Rep2: CHEESE, VARIOUS TYPES"
0.38520083438587904,0.9682684374391916,"Rep1: ALLIUM SPECIES, Rep2: MILK and MILK PRODUCTS"
0.3231849280290085,0.9811826575455413,"Rep1: ALLIUM SPECIES, Rep2: TEA"
0.37559990259653914,0.992821467522169,"Rep1: ALLIUM SPECIES, Rep2: BROWN ALGAE"
0.36504916172862834,0.9811713550666187,"Rep1: ALLIUM SPECIES, Rep2: FISH"
0.36382655173259415,0.985890113537091,"Rep1: ALLIUM SPECIES, Rep2: GREEN ALGAE"
0.35511850068295475,0.9926848304936445,"Rep1: ALLIUM SPECIES, Rep2: RED ALGAE"
0.35890054654238024,0.9816586201349579,"Rep1: ALLIUM SPECIES, Rep2: SHRIMPS (PRAWN)"
0.3806431451310499,0.9778355647765135,"Rep1: ALLIUM SPECIES, Rep2: CHICKEN"
0.3792804091651795,0.9723776350055423,"Rep1: ALLIUM SPECIES, Rep2: PORK"
0.2905759347110809,0.994321742845059,"Rep1: ALLIUM SPECIES, Rep2: CURCUMA SPECIES"
0.30842017106076874,0.9913104449660145,"Rep1: ALLIUM SPECIES, Rep2: MENTHA OILS"
0.2797688081460039,0.9928164379280582,"Rep1: ALLIUM SPECIES, Rep2: PEPPER (Piper nigrum L.)"
0.3525352854505545,0.9838180035213041,"Rep1: CAPSICUM SPECIES, Rep2: BEER"
0.32979090722688903,0.9886741913568423,"Rep1: CAPSICUM SPECIES, Rep2: WINE"
0.3281537339964968,0.9901314071526679,"Rep1: CAPSICUM SPECIES, Rep2: GRAPE BRANDY"
0.3591071150868349,0.9924182218974772,"Rep1: CAPSICUM SPECIES, Rep2: CHEESE, VARIOUS TYPES"
0.3939851075324516,0.9897150469333656,"Rep1: CAPSICUM SPECIES, Rep2: MILK and MILK PRODUCTS"
0.31671795317335905,0.9868878114082305,"Rep1: CAPSICUM SPECIES, Rep2: TEA"
0.39685279141029156,0.9970356468103245,"Rep1: CAPSICUM SPECIES, Rep2: BROWN ALGAE"
0.3743416946438815,0.9901129916128213,"Rep1: CAPSICUM SPECIES, Rep2: FISH"
0.3914900583379569,0.9963903646076243,"Rep1: CAPSICUM SPECIES, Rep2: GREEN ALGAE"
0.3780198547371485,0.9983512991208296,"Rep1: CAPSICUM SPECIES, Rep2: RED ALGAE"
0.3646443761467054,0.9950821447974756,"Rep1: CAPSICUM SPECIES, Rep2: SHRIMPS (PRAWN)"
0.4014660825530122,0.994979927083714,"Rep1: CAPSICUM SPECIES, Rep2: CHICKEN"
0.3890867492989041,0.9924348924503048,"Rep1: CAPSICUM SPECIES, Rep2: PORK"
0.25792634723544944,0.9900946722968844,"Rep1: CAPSICUM SPECIES, Rep2: CURCUMA SPECIES"
0.3026789482364661,0.983708012598768,"Rep1: CAPSICUM SPECIES, Rep2: MENTHA OILS"
0.25091337596538815,0.9857567425588404,"Rep1: CAPSICUM SPECIES, Rep2: PEPPER (Piper nigrum L.)"
0.2851055399834725,0.9963400374044636,"Rep1: CAPSICUM SPECIES, Rep2: ALLIUM SPECIES"
0.33594729196434925,0.9788382472922196,"Rep1: TRUFFLE, Rep2: BEER"
0.33345910531987666,0.973836989619353,"Rep1: TRUFFLE, Rep2: WINE"
0.30582718419295374,0.9449668280742582,"Rep1: TRUFFLE, Rep2: GRAPE BRANDY"
0.30556429755338105,0.9341341948957258,"Rep1: TRUFFLE, Rep2: CHEESE, VARIOUS TYPES"
0.3520864705388209,0.9371831568271173,"Rep1: TRUFFLE, Rep2: MILK and MILK PRODUCTS"
0.3031865660575306,0.9756144335992037,"Rep1: TRUFFLE, Rep2: TEA"
0.3588104459835279,0.9913295471815853,"Rep1: TRUFFLE, Rep2: BROWN ALGAE"
0.33906225715052457,0.9608437437127428,"Rep1: TRUFFLE, Rep2: FISH"
0.35701129384308344,0.9934459623340914,"Rep1: TRUFFLE, Rep2: GREEN ALGAE"
0.3453707798109107,0.9989951815529641,"Rep1: TRUFFLE, Rep2: RED ALGAE"
0.34677186468437493,0.9671695754455047,"Rep1: TRUFFLE, Rep2: SHRIMPS (PRAWN)"
0.3568990788479269,0.9715978695946899,"Rep1: TRUFFLE, Rep2: CHICKEN"
0.3519671950351253,0.9496660438267358,"Rep1: TRUFFLE, Rep2: PORK"
0.2770213795353947,0.9973519017389852,"Rep1: TRUFFLE, Rep2: CURCUMA SPECIES"
0.34028044415033554,0.9818783239002372,"Rep1: TRUFFLE, Rep2: MENTHA OILS"
0.27702050942988365,0.9953051341246605,"Rep1: TRUFFLE, Rep2: PEPPER (Piper nigrum L.)"
0.3108564924726433,0.9731598150233165,"Rep1: TRUFFLE, Rep2: ALLIUM SPECIES"
0.29929446464925946,0.9927034481565788,"Rep1: TRUFFLE, Rep2: CAPSICUM SPECIES"
0.33993983289949276,0.994285868847918,"Rep1: APPLE FRESH (Malus species), Rep2: BEER"
0.30982818477243873,0.9527458385496956,"Rep1: APPLE FRESH (Malus species), Rep2: WINE"
0.32569407996063104,0.9253432863276744,"Rep1: APPLE FRESH (Malus species), Rep2: GRAPE BRANDY"
0.3592626883658317,0.9498456751158246,"Rep1: APPLE FRESH (Malus species), Rep2: CHEESE, VARIOUS TYPES"
0.3632093867673068,0.9583821849850023,"Rep1: APPLE FRESH (Malus species), Rep2: MILK and MILK PRODUCTS"
0.3080770432689331,0.9698882131511942,"Rep1: APPLE FRESH (Malus species), Rep2: TEA"
0.39769655597300735,0.9907062586367774,"Rep1: APPLE FRESH (Malus species), Rep2: BROWN ALGAE"
0.36701559284137625,0.9749384514870344,"Rep1: APPLE FRESH (Malus species), Rep2: FISH"
0.35861982473662424,0.9951436370293515,"Rep1: APPLE FRESH (Malus species), Rep2: GREEN ALGAE"
0.35984274579194564,0.9992891007393477,"Rep1: APPLE FRESH (Malus species), Rep2: RED ALGAE"
0.3301790138123697,0.9873732593045814,"Rep1: APPLE FRESH (Malus species), Rep2: SHRIMPS (PRAWN)"
0.3864694554200311,0.9681235239150554,"Rep1: APPLE FRESH (Malus species), Rep2: CHICKEN"
0.39375956732045714,0.9650335970998684,"Rep1: APPLE FRESH (Malus species), Rep2: PORK"
0.3307973460277461,0.9939774629414975,"Rep1: APPLE FRESH (Malus species), Rep2: CURCUMA SPECIES"
0.2813353633894867,0.9832408280212162,"Rep1: APPLE FRESH (Malus species), Rep2: MENTHA OILS"
0.32730362702633975,0.9906574494698412,"Rep1: APPLE FRESH (Malus species), Rep2: PEPPER (Piper nigrum L.)"
0.31922347486014235,0.9799372758141016,"Rep1: APPLE FRESH (Malus species), Rep2: ALLIUM SPECIES"
0.282191130837622,0.986153723974518,"Rep1: APPLE FRESH (Malus species), Rep2: CAPSICUM SPECIES"
0.3429046745702719,0.9590852534097942,"Rep1: APPLE FRESH (Malus species), Rep2: TRUFFLE"
0.34867094405202603,0.9864479665220183,"Rep1: CITRUS FRUITS, Rep2: BEER"
0.32981258412891684,0.9745378646076384,"Rep1: CITRUS FRUITS, Rep2: WINE"
0.35727287375182654,0.9698743055722558,"Rep1: CITRUS FRUITS, Rep2: GRAPE BRANDY"
0.37470881114373833,0.9781988444790093,"Rep1: CITRUS FRUITS, Rep2: CHEESE, VARIOUS TYPES"
0.37884393733476934,0.9739158395849311,"Rep1: CITRUS FRUITS, Rep2: MILK and MILK PRODUCTS"
0.33165216312083434,0.9509091254285952,"Rep1: CITRUS FRUITS, Rep2: TEA"
0.4022277712512197,0.9930655190332482,"Rep1: CITRUS FRUITS, Rep2: BROWN ALGAE"
0.3825566628553444,0.9807719169415178,"Rep1: CITRUS FRUITS, Rep2: FISH"
0.3728352177229872,0.9932152847891152,"Rep1: CITRUS FRUITS, Rep2: GREEN ALGAE"
0.3746732193701887,0.9970889884643733,"Rep1: CITRUS FRUITS, Rep2: RED ALGAE"
0.3539400614747586,0.9916550672055348,"Rep1: CITRUS FRUITS, Rep2: SHRIMPS (PRAWN)"
0.4158100527724594,0.9778562951117048,"Rep1: CITRUS FRUITS, Rep2: CHICKEN"
0.42057666455232334,0.9730948599580225,"Rep1: CITRUS FRUITS, Rep2: PORK"
0.32715724988472283,0.9065466094054685,"Rep1: CITRUS FRUITS, Rep2: CURCUMA SPECIES"
0.29297816312214886,0.9014949762676279,"Rep1: CITRUS FRUITS, Rep2: MENTHA OILS"
0.3219687370274195,0.9158549259602223,"Rep1: CITRUS FRUITS, Rep2: PEPPER (Piper nigrum L.)"
0.330339804547925,0.9863632184794359,"Rep1: CITRUS FRUITS, Rep2: ALLIUM SPECIES"
0.2885551543388774,0.9869311016574506,"Rep1: CITRUS FRUITS, Rep2: CAPSICUM SPECIES"
0.3553955782300308,0.9855341052697144,"Rep1: CITRUS FRUITS, Rep2: TRUFFLE"
0.24980204057768704,0.9703959458584142,"Rep1: CITRUS FRUITS, Rep2: APPLE FRESH (Malus species)"
0.34684380594617975,0.9943011387927534,"Rep1: MANGIFERA SPECIES, Rep2: BEER"
0.3176693905370274,0.970537750088581,"Rep1: MANGIFERA SPECIES, Rep2: WINE"
0.31219462899852524,0.9582587245130714,"Rep1: MANGIFERA SPECIES, Rep2: GRAPE BRANDY"
0.3526816559208476,0.9649426917196932,"Rep1: MANGIFERA SPECIES, Rep2: CHEESE, VARIOUS TYPES"
0.3668274300425297,0.9728065605537379,"Rep1: MANGIFERA SPECIES, Rep2: MILK and MILK PRODUCTS"
0.32104383676357545,0.9642216537358212,"Rep1: MANGIFERA SPECIES, Rep2: TEA"
0.37986467368501403,0.975645466683023,"Rep1: MANGIFERA SPECIES, Rep2: BROWN ALGAE"
0.37043903344663853,0.9800119546928451,"Rep1: MANGIFERA SPECIES, Rep2: FISH"
0.37682429355753333,0.9608791274984692,"Rep1: MANGIFERA SPECIES, Rep2: GREEN ALGAE"
0.3699988380137445,0.9688826592179063,"Rep1: MANGIFERA SPECIES, Rep2: RED ALGAE"
0.344083565206812,0.9878722065264373,"Rep1: MANGIFERA SPECIES, Rep2: SHRIMPS (PRAWN)"
0.3851722514670078,0.9587742683938035,"Rep1: MANGIFERA SPECIES, Rep2: CHICKEN"
0.3804646904331731,0.9703086164053424,"Rep1: MANGIFERA SPECIES, Rep2: PORK"
0.307822070867524,0.9501741946188831,"Rep1: MANGIFERA SPECIES, Rep2: CURCUMA SPECIES"
0.32161305782516963,0.955661626926824,"Rep1: MANGIFERA SPECIES, Rep2: MENTHA OILS"
0.32123173171121006,0.9626482855637148,"Rep1: MANGIFERA SPECIES, Rep2: PEPPER (Piper nigrum L.)"
0.3225647793960214,0.9859095325680298,"Rep1: MANGIFERA SPECIES, Rep2: ALLIUM SPECIES"
0.2758319646745006,0.9895976003436516,"Rep1: MANGIFERA SPECIES, Rep2: CAPSICUM SPECIES"
0.32502365717843185,0.9803491565971966,"Rep1: MANGIFERA SPECIES, Rep2: TRUFFLE"
0.2711114554362872,0.9616701529029683,"Rep1: MANGIFERA SPECIES, Rep2: APPLE FRESH (Malus species)"
0.2949979068237464,0.9442239201459739,"Rep1: MANGIFERA SPECIES, Rep2: CITRUS FRUITS"
0.32465953753064236,0.9938611998443967,"Rep1: MAIZE (Zea mays L.), Rep2: BEER"
0.34692372015422535,0.968943613714872,"Rep1: MAIZE (Zea mays L.), Rep2: WINE"
0.33874839971614734,0.9570956978273426,"Rep1: MAIZE (Zea mays L.), Rep2: GRAPE BRANDY"
0.3190707062690259,0.9315384769311863,"Rep1: MAIZE (Zea mays L.), Rep2: CHEESE, VARIOUS TYPES"
0.3235518723234689,0.9293769520189495,"Rep1: MAIZE (Zea mays L.), Rep2: MILK and MILK PRODUCTS"
0.31033586503181093,0.9442746368369188,"Rep1: MAIZE (Zea mays L.), Rep2: TEA"
0.3572474280123184,0.9820928508718929,"Rep1: MAIZE (Zea mays L.), Rep2: BROWN ALGAE"
0.34100412157953913,0.9511811977497435,"Rep1: MAIZE (Zea mays L.), Rep2: FISH"
0.3325202679147518,0.9863439389913687,"Rep1: MAIZE (Zea mays L.), Rep2: GREEN ALGAE"
0.33137548398515926,0.9954594729435845,"Rep1: MAIZE (Zea mays L.), Rep2: RED ALGAE"
0.33688906127045337,0.9563769316070122,"Rep1: MAIZE (Zea mays L.), Rep2: SHRIMPS (PRAWN)"
0.3489070342338372,0.9484677562193087,"Rep1: MAIZE (Zea mays L.), Rep2: CHICKEN"
0.3585844876145012,0.9250529089508164,"Rep1: MAIZE (Zea mays L.), Rep2: PORK"
0.3167775386892749,0.9870500847545174,"Rep1: MAIZE (Zea mays L.), Rep2: CURCUMA SPECIES"
0.3424143682935142,0.9767519707669685,"Rep1: MAIZE (Zea mays L.), Rep2: MENTHA OILS"
0.31883523993131174,0.9816080354314504,"Rep1: MAIZE (Zea mays L.), Rep2: PEPPER (Piper nigrum L.)"
0.3250420513150272,0.9719195543283369,"Rep1: MAIZE (Zea mays L.), Rep2: ALLIUM SPECIES"
0.33850216593808263,0.988815344220943,"Rep1: MAIZE (Zea mays L.), Rep2: CAPSICUM SPECIES"
0.2859465657203252,0.9465717865157723,"Rep1: MAIZE (Zea mays L.), Rep2: TRUFFLE"
0.3369564370077731,0.9571322015152351,"Rep1: MAIZE (Zea mays L.), Rep2: APPLE FRESH (Malus species)"
0.35844301026260095,0.969859091703203,"Rep1: MAIZE (Zea mays L.), Rep2: CITRUS FRUITS"
0.33990414068149677,0.9662928585501229,"Rep1: MAIZE (Zea mays L.), Rep2: MANGIFERA SPECIES"
0.31618898233005277,0.9973833980193586,"Rep1: RICE (Oryza sativa L.), Rep2: BEER"
0.3285124480476042,0.9810596717136925,"Rep1: RICE (Oryza sativa L.), Rep2: WINE"
0.3143601952370034,0.963250284006216,"Rep1: RICE (Oryza sativa L.), Rep2: GRAPE BRANDY"
0.31364110896527436,0.9528150053002635,"Rep1: RICE (Oryza sativa L.), Rep2: CHEESE, VARIOUS TYPES"
0.3213587915935507,0.9450686281489773,"Rep1: RICE (Oryza sativa L.), Rep2: MILK and MILK PRODUCTS"
0.2850956105398731,0.9602070065635652,"Rep1: RICE (Oryza sativa L.), Rep2: TEA"
0.3597743853202598,0.9838250585249632,"Rep1: RICE (Oryza sativa L.), Rep2: BROWN ALGAE"
0.32513971738154024,0.9633941804336212,"Rep1: RICE (Oryza sativa L.), Rep2: FISH"
0.32265972435749646,0.9783287841203792,"Rep1: RICE (Oryza sativa L.), Rep2: GREEN ALGAE"
0.3166312203424033,0.9894861344561467,"Rep1: RICE (Oryza sativa L.), Rep2: RED ALGAE"
0.3220202097225638,0.9712841128422142,"Rep1: RICE (Oryza sativa L.), Rep2: SHRIMPS (PRAWN)"
0.34510999961925487,0.9452308594414529,"Rep1: RICE (Oryza sativa L.), Rep2: CHICKEN"
0.35816358190710174,0.9360505092749296,"Rep1: RICE (Oryza sativa L.), Rep2: PORK"
0.2971705609501044,0.9907767746972248,"Rep1: RICE (Oryza sativa L.), Rep2: CURCUMA SPECIES"
0.30316514761302404,0.9812459005790092,"Rep1: RICE (Oryza sativa L.), Rep2: MENTHA OILS"
0.2957586007534388,0.9862020563939072,"Rep1: RICE (Oryza sativa L.), Rep2: PEPPER (Piper nigrum L.)"
0.3123271822677485,0.9763446600065434,"Rep1: RICE (Oryza sativa L.), Rep2: ALLIUM SPECIES"
0.30992497089226745,0.9920831556903031,"Rep1: RICE (Oryza sativa L.), Rep2: CAPSICUM SPECIES"
0.26578477158004854,0.9571456865104935,"Rep1: RICE (Oryza sativa L.), Rep2: TRUFFLE"
0.3020844703117968,0.9664295102363794,"Rep1: RICE (Oryza sativa L.), Rep2: APPLE FRESH (Malus species)"
0.3323344436917003,0.9738047684174083,"Rep1: RICE (Oryza sativa L.), Rep2: CITRUS FRUITS"
0.31950914953398624,0.9778077457971734,"Rep1: RICE (Oryza sativa L.), Rep2: MANGIFERA SPECIES"
